,Datetime,Tweet Id,Text,Username,Like Count,Display Name,Language
82,2022-03-13 23:06:07+00:00,1503145410189312004,"@jelloslug @muhamma41175225 @nytimes США со своими союзниками всегда устраивали незаконные войны, а у нас под боком Украина устроила геноцид своего народа жителей Донбасса и в течении 8 лет планомерно обстрелами и вылазками уничтожала их, а это РУССКИЕ люди. Как бы повела себя США  в подобной ситуации. Тота.",evgenius97_,0,Евгений Викторович,ru
83,2022-03-13 23:06:00+00:00,1503145380887900162,"Министр экономики Германии Роберт Хабек:
""Мы обещали защиту от РФ, но не хотели видеть Украину в НАТО. Мы осудили аннексию Крыма,но построили ""СП-2"".
Мы хотели,чтобы Украина защищала себя–и, таким образом, безопасность Европы–но не с помощью нашего оружия""
https://t.co/LaBdBScsiS",_A_Vit_,436,Մιtαuskαs 🇱🇹🇺🇦,ru
84,2022-03-13 23:05:37+00:00,1503145283013730306,"@realfrank920920 @rianru В геноциде участвует украина уже 8 лет, а сейчас это наши ребята, они как раз готовы делать все, чтобы геноцид закончился",SirotkinVZ,2,Тот парень,ru
85,2022-03-13 23:05:13+00:00,1503145184502112256,"Украина: события 13 марта, вечер https://t.co/Z5uPCDxB5o

По данным Министерства обороны РФ,  – Вооружённые Силы Российской Федерации в ходе наступательных действий установили полный контроль над населёнными пунктами Павловка, Никольское, Благодатное, Водяновка и Владимировка,...",fondsk,0,Фонд стратегической культуры,ru
86,2022-03-13 23:04:50+00:00,1503145088557498375,@Ggoza4 @RomanMALANKA @PERSIAN__PRINCE @lipschz Кто такая Украина чтоб подавать в международный розыск??? Арабы нахуй пошлют и будут смеяться,levanhyb,0,Леван,ru
87,2022-03-13 23:04:05+00:00,1503144898626822144,"Кадыров пригрозил «постучать в двери» советника офиса Зеленского Арестовича
#политика #Украина

Источник: https://t.co/GMSiSTsP49 https://t.co/YDgtyZt3V1",runews24ru,1,RuNews24.ru Новости,ru
88,2022-03-13 23:04:04+00:00,1503144893501345800,"МАГАТЭ подтвердило, что Украина наладила подачу электричества на ЧАЭС

Международное агентство по атомной энергии (МАГАТЭ) подтвердило, что украинским специалистам... https://t.co/0LyY17wAcK https://t.co/ZekAq6xI2i",UUx4whxHO5injW3,0,News 24,ru
89,2022-03-13 23:04:01+00:00,1503144880184467471,"Украина: краткая информация о том, что произошло сегодня, в этот 18-й день войны
Русские продолжают стирать украинскую идентичность, разрушая всю инфраструктуру...  #война #марш #новости #последниеновости #прямойэфир #реальноевремя #Россия #сегодня

https://t.co/oKY6WihSXq https://t.co/vrtMKqQPya",Gaebaldi,0,Gaetano Baldi,ru
90,2022-03-13 23:03:59+00:00,1503144871325970435,"Forbes уже нашел 62 объекта недвижимости на общую сумму 2,5 млрд долларов, которые могут попасть под конфискацию

#новости #украина #война #санкции #россия #русскийкорабльидинахуй @ Ukraine https://t.co/CJX4auY4rV",We_are_Ukraine,0,Артур,ru
91,2022-03-13 23:03:58+00:00,1503144869170229252,"@TamaraYrina @esamoiilova @ssilentio1 @JoeBiden Очень жаль, что в вас ненависть и поддержка не той стороны. 8 лет ваши же вас и бомбили, убивали. Россия принимала и помогала беженцам. Всеми городами собирали средства и помогали. Время придёт, правда раскроется. Украина личная корова Байдена и смешно, что вы не понимаете этого",LizaFeoktistov4,0,▸Pelmeshka◂,ru
